Datetime,Text
2022-05-24 10:39:01+00:00,20.39% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.978 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 10:30:00+00:00,"Which are your favorite #metaverse coins?

#MANA
#SAND
#MCRT
#SUSHI
#HERO
#WILD
#DERC
#ATLAS
#BCMC
#WOW
#GALA
#AXS
#APE
#THETA
#STX
Comment
     👇"
2022-05-24 10:27:31+00:00,"New listing on  Decoin 
Coin:MANA 
Market pairs:
MANA/USDT
Tags: #Decoin  #MANA"
2022-05-24 10:27:00+00:00,"New listing on #Decoin:https://t.co/LRmfpx4b1MCoin: $MANAPairs:#MANA/#USDT#newcoinlisting #newlisting #crypto #cryptonews"
2022-05-24 10:23:49+00:00,"🚨🚨🚨 Crypto alert:
[#MANA-#USDT] Resistance level breakout detected (1h)
#crypto #cryptocurrency #nft #Metaverse #defi https://t.co/3IxXgWhIAP"
2022-05-24 10:22:51+00:00,"冷やしミコッテはじめましたってやろうとしてたらこがね様に見つかった🥹
メンテ明け直後ででこんなはずかしいことあるぅｗ
#FF14 #Mana #Studiokogane https://t.co/QZlfCZB6oS"
2022-05-24 10:22:47+00:00,"うわーいっ( ੭ &gt;᎑&lt;)੭
#FF14 #FF14SS #Mana https://t.co/6b0qo6GTAl"
2022-05-24 10:22:37+00:00,"Parcel 127,-9 was purchased for 3,900 $MANA ($3,970.2 USD) by https://t.co/Zs3kDdrRpx from https://t.co/gQgGRhJXm9 #decentraland #land #parcel #estate #mana https://t.co/oPWvTKCF7b"
2022-05-24 10:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/TadZQKS2v1"
2022-05-24 10:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/S0wK1SWEez"
2022-05-24 10:18:02+00:00,20.04% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.982 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 10:16:25+00:00,"bull cycle's targets

#BTC      29.000$   178.000$

#ETH  1970$      15.000$

#CHZ   0.12$      7$

#MANA 1.02$    9$
#ENJ 0.67  6$"
2022-05-24 10:10:40+00:00,"İlk önce hangi #coin'i gördün❓

#bitcoin #apecoin #paxgold #mana #atom #near #DyorEX https://t.co/MJOLnwP7Eb"
2022-05-24 10:04:54+00:00,@MrBigWhaleREAL #mana
2022-05-24 10:00:10+00:00,"Parcel -131,-34 was purchased for 5,698 $MANA ($5,800.56 USD) by https://t.co/YnTOWeFymu from https://t.co/31E9O8dWe1 #decentraland #land #parcel #estate #mana https://t.co/J5ANltzfTG"
2022-05-24 10:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/654myGs2MV"
2022-05-24 09:57:02+00:00,20.87% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.972 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 09:55:44+00:00,"Türk İlaç Firması #Abdiİbrahim , #Metaverse ’e Adım Attı

@EneftiA Takip Et

#Decentraland #mana #sand #Sandbox https://t.co/Q7D63QdAsy"
2022-05-24 09:44:48+00:00,"What are you trading today? 😃
#Phemex #TuesdayTrends #Cryptocurrency #Trading #BTC #ETH #SOL #DOT #MANA https://t.co/SQs2hlvuLl"
2022-05-24 09:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/7hIkSTJUux"
2022-05-24 09:39:05+00:00,@rodrigo_hodl @DenialMark5 #MANA
2022-05-24 09:36:52+00:00,"Keep up to date with the market 👇
https://t.co/dlNnqn2OiB

#Phemex #TuesdayTrends #Cryptocurrency #Trading #BTC #ETH #SOL #DOT #MANA https://t.co/R1Ji4nQKC6"
2022-05-24 09:36:01+00:00,21.1% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.969 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 09:35:52+00:00,"#mana / #USDT  / #Decentraland  
#BTC  ve #Ethereum  aşağıya doğru son salınım hareketleri ile alt koinleri dengelemek için #manausdt 0,74$ göreceğini bekliyorum bir ayak daha daha sağlam yükselişler getirecektir. https://t.co/rpgHYKqwp5 https://t.co/BsLif51Slv"
2022-05-24 09:35:01+00:00,"What are you trading today? 😃

Keep up to date with the market 👇
https://t.co/3KYfA3roaj

#Phemex #TuesdayTrends #Cryptocurrency #Trading #BTC #ETH #SOL #DOT #MANA https://t.co/xGOHPDmZsv"
2022-05-24 09:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIP9ue https://t.co/2ElIY7AibF"
2022-05-24 09:15:02+00:00,20.75% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.973 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 09:00:04+00:00,"Decentraland (MANA) White Paper 12 - Kimlik Sistemi | Kripto Coin
Detaylar: https://t.co/D2zSPXqXcw
#decentraland #mana #ethereumnameservice #kimliksistemi"
2022-05-24 09:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $NMR or #NMR
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/fq0h30zamt"
2022-05-24 08:58:55+00:00,"Parcel -48,138 was purchased for 2.1000 $ETH ($4,161.78 USD) by https://t.co/nZJB4agHs0 from https://t.co/XzaneDj1Ce #decentraland #land #parcel #estate #mana https://t.co/2ZZzAa3nVN"
2022-05-24 08:55:34+00:00,"$MANA
🔻 Decreased 3.73% in 3.8 hour(s)
💵 Price - 1.01450000 USDT
⏱️ [24 May] - 08:55:34 UTC
#MANA #MANAUSDT #CryptoBOT"
2022-05-24 08:55:10+00:00,"Parcel 1,147 was purchased for 9 $MANA ($9.34 USD) by https://t.co/XsTGx4Te5X from https://t.co/vQw5aD43mc #decentraland #land #parcel #estate #mana https://t.co/1NEEOrht4t"
2022-05-24 08:54:01+00:00,21.34% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.966 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 08:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/9IglK9d5yz"
2022-05-24 08:29:05+00:00,"@AkarukuYumei #mana  
0xc2B57De74388c3BF0c477623a6Bf777eDC04F26a any amount"
2022-05-24 08:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/gK0zkOl4oX"
2022-05-24 08:17:38+00:00,"Parcel 131,-9 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/vqrwamzKKq"
2022-05-24 08:15:08+00:00,"Parcel 133,-12 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/j1jP61ONKd"
2022-05-24 08:14:35+00:00,"DECENTRALAND (MANA) AND THE SANDBOX (SAND) LIKELY TO BE OVERTAKEN NEXT YEAR BY CHRONOLY (CRNO)
#Bitcoin #Solana
#MANA #kalixAI https://t.co/zzRFH9p3Fn"
2022-05-24 08:13:52+00:00,"Bitcoinipie@gmail was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/kAE5hHDPYl"
2022-05-24 08:12:37+00:00,"Parcel 132,-9 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/eS6QLW8Ich"
2022-05-24 08:11:21+00:00,"Parcel 131,-12 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/pmGpamDcYK"
2022-05-24 08:10:06+00:00,"Parcel 127,-9 was purchased for 2,600 $MANA ($2,714.4 USD) by https://t.co/gQgGRhJXm9 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/gJXfYRBHOZ"
2022-05-24 08:10:05+00:00,"Parcel 132,-12 was purchased for 2,550 $MANA ($2,662.2 USD) by https://t.co/gQgGRhJXm9 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/RNoFf7a4k8"
2022-05-24 08:03:52+00:00,"Parcel 133,-9 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/moc29C5C7W"
2022-05-24 08:03:51+00:00,"Parcel 132,-11 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/NP0bCJV5Bl"
2022-05-24 08:02:36+00:00,"Parcel 131,-10 was purchased for 2,500 $MANA ($2,610.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/GofPN0OrVL"
2022-05-24 08:00:01+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/a1ZeZIzZ1C"
2022-05-24 07:58:26+00:00,@EylemCulculoglu 3 dolardan #mana almayan danadır var birde…
2022-05-24 07:51:01+00:00,17.96% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.007 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 07:46:22+00:00,"Parcel 132,-10 was purchased for 2,500 $MANA ($2,605.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/Bi41znadWh"
2022-05-24 07:45:07+00:00,"Parcel 133,-10 was purchased for 2,500 $MANA ($2,605.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/0YSYsZocLu"
2022-05-24 07:45:06+00:00,"Parcel 131,-11 was purchased for 2,500 $MANA ($2,605.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/6xqXguanC3"
2022-05-24 07:43:51+00:00,"Parcel 136,-14 was purchased for 2,550 $MANA ($2,657.1 USD) by https://t.co/NLK2fIt0h8 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/IlXftthQ2i"
2022-05-24 07:42:35+00:00,"Parcel 133,-11 was purchased for 2,500 $MANA ($2,605.0 USD) by https://t.co/4BQKiD1YAK from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/7wb7tqyLVm"
2022-05-24 07:40:20+00:00,"#btc 
#luna #xrp #ftm #matic #raca #avax #doge #ltc #CRV  #MANA #TRX #rsr #usdtry https://t.co/gedDY0tJEo"
2022-05-24 07:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/3jZsW1WJ2M"
2022-05-24 07:39:36+00:00,"Yılbaşından itibaren majör metaverse projelerini kripto para birimlerindeki değişim, #Bloktopia yüzde 80, #MANA yüzde 67 düşüş yaşadı.

#MANA #CEEK #AXS #SAND #Bloktopia #BLOK https://t.co/EUOo2jPq52 https://t.co/bFZBhKeloS"
2022-05-24 07:20:52+00:00,"@MMCrypto #MANA @decentraland 
@FTM @FantomFDN"
2022-05-24 07:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/c8nfBeCHUA"
2022-05-24 07:17:24+00:00,"$MANA (Update)

Descending  Broadening Wedge Pattern in 4h Timeframe....

Expecting Another +50% Bullish Wave📈📈

#MANA  #MANAUSDT #USDT https://t.co/9IQ3hUhdbl"
2022-05-24 07:11:39+00:00,"ManaRoegadyn-Group メンバー募集（コミュニティファインダー）
ManaDC限定 ルガオスのみの希少種族CWLS
リプ,DM,tellなどからコンタクトお待ちしています！
#FF14 #Mana #ルガディン #ルガオス #CWLSメンバー募集"
2022-05-24 07:11:27+00:00,"Word the day. 
#mana @ Dodoma, Tanzania https://t.co/AVFCayqIL0"
2022-05-24 07:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/GQgjUbYTgi"
2022-05-24 06:54:58+00:00,#Bitcoin ‘e 9. Hafta artık yeşile dön diyorum bana nau nau diyo 😒 #AVAX #Ethereum #BNB #MANA
2022-05-24 06:51:00+00:00,"Which #Metaverse is better ?

#Decentraland #Sandbox #mana #TheSandbox #TheSandboxGame #GALA"
2022-05-24 06:50:34+00:00,"Parcel 138,-15 was purchased for 4,010 $MANA ($4,214.51 USD) by https://t.co/WrjCFKEcIl from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/N7qU2N67fM"
2022-05-24 06:48:01+00:00,18.65% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $0.999 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 06:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/f8fPsyoXM1"
2022-05-24 06:27:02+00:00,17.18% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.017 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 06:25:32+00:00,"Parcel 137,-14 was purchased for 2,500 $MANA ($2,620.0 USD) by https://t.co/NLK2fIt0h8 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/pClC3ohCaO"
2022-05-24 06:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/7cTRQITmgb"
2022-05-24 06:19:25+00:00,"#Crypto Call Tuesday 24 May 2022: The bull case for #Decentraland $MANA #MANA

https://t.co/zOXHoeZQgh via @YouTube"
2022-05-24 06:16:52+00:00,"#Crypto Call Dinsdag 24 Mei 2022: De bull case voor #Decentraland $MANA #MANA

https://t.co/KMXUb5ZhLy via @YouTube"
2022-05-24 06:12:33+00:00,#btc         #bist #bist100 #eth          #cryptocurrency #altcoin #chz #avax          #iota #hot #ardr #xlm #trx      #eos #ada #bsc #doge #shibainu #mana #metaverse #nft #web3 https://t.co/49N2tkCMLs
2022-05-24 06:06:03+00:00,16.95% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.02 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 06:05:09+00:00,"$Burger It will gradually go to the moon 🌛

Best Entry :- $0.55 -$0.70

If break $2 resistance then we can see massive move towards $5

✅Target 1: $2 
✅Target 2: $6
✅Target 3: $24

#Btc #Eth #Bnb #EGLD #Mana #Axs #Etc #Sand #Burger #Gamefi #Metaverse #BurgerCities"
2022-05-24 06:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/ad51mYc858"
2022-05-24 05:45:08+00:00,"📣 Nuovo Podcast! ""Special: La fiera del Gioco?!"" su @Spreaker #andrea #dadi #di #divertimento #drago #gioco #il #locanda #lucca #mana #modena #play #project #rosso #ruolo https://t.co/7P6jDjfo4n"
2022-05-24 05:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/LnX9a3BN7Y"
2022-05-24 05:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/9UZTBqhI4O"
2022-05-24 05:24:03+00:00,16.73% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.023 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 05:21:55+00:00,"The Tuesday email #crypto briefing is in the mailbox members.

➡️Receive email briefing 6 days a week
➡️https://t.co/9frFmfoeLH

#Bitcoin #MANA #REQ #LRC $THETA #SNAP https://t.co/KljH21d4EF"
2022-05-24 05:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIP9ue https://t.co/70TwSIHYCv"
2022-05-24 05:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/O7jxBCElDN"
2022-05-24 05:19:42+00:00,"De dinsdag email #crypto briefing in de mailbox van leden.

➡️Ontvang 6 dagen per week de email briefing
➡️https://t.co/xxhABWfThT

#Bitcoin #MANA #REQ #LRC $THETA #SNAP https://t.co/0uzL26SnV1"
2022-05-24 05:13:00+00:00,"A collection of unique NFTs.

https://t.co/vkPoIbggpu

#nft #flow #apecoin #decentraland #MANA #Sandbox #SAND #AXS #THET #STEPN #EnjinCoin #ENJ #GALA #chiliz #CHZ #eth #opensea #nfts #sft https://t.co/BOfFHnVtgz"
2022-05-24 05:11:30+00:00,"@EylemCulculoglu İnsanlara shitcoinleri övüp aldırırken aklın neredeydi? İnsanlarda ethereum'a çevirecek bir şey mi kaldı bir sor bakayım #zıg, #ceek, #mana aldırdığın insanlara."
2022-05-24 05:10:34+00:00,"$MANA
✅  Increased 3.50% in 5.9 hour(s)
💵 Price - 1.05320000 USDT
⏱️ [24 May] - 05:10:33 UTC
#MANA #MANAUSDT #CryptoBOT"
2022-05-24 05:03:02+00:00,17.29% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.016 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 05:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/XMGvIdswbe"
2022-05-24 05:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/ficisjazMQ"
2022-05-24 04:55:08+00:00,#MANA https://t.co/j8LiPGjRp5
2022-05-24 04:53:30+00:00,"Straks in de dinsdag email #crypto briefing:#ETH, $MANA, #THETA, $LRC, $REQ en meer...

➡️Ontvang 6 dagen per week de email briefing
➡️https://t.co/xxhABVYhTj

#Bitcoin #MANA #REQ #LRC $THETA #SNAP"
2022-05-24 04:45:36+00:00,"Best NFTs drops on May 24th, 2022.

#nftnews #instagram #decentraland #cryptocurrencies #design #sol #shibainu #blockchaintechnology #business #metaversenft #metaverso #artist #mana #dogecoin #artwork https://t.co/wBDuUjvqZM"
2022-05-24 04:42:02+00:00,17.06% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.019 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.228. CLICK https://t.co/zo4bKoppmL to track. #MANAbyTorshis
2022-05-24 04:40:04+00:00,"Parcel 117,-12 was purchased for 2,500 $MANA ($2,612.5 USD) by https://t.co/31E9O8dWe1 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/OATmHMOUni"
2022-05-24 04:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/BZwzYK3Dfv"
2022-05-24 04:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/uFIwgXPRzU"
2022-05-24 04:37:34+00:00,"Parcel 116,-11 was purchased for 2,500 $MANA ($2,612.5 USD) by https://t.co/31E9O8dWe1 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/frOevg2Bit"
2022-05-24 04:36:18+00:00,"Parcel 135,-9 was purchased for 2,500 $MANA ($2,612.5 USD) by https://t.co/0u0DdVBFa3 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/dYu1RKWmha"
2022-05-24 04:36:17+00:00,"Parcel 116,-12 was purchased for 2,500 $MANA ($2,612.5 USD) by https://t.co/31E9O8dWe1 from https://t.co/K4LKMWH4vZ #decentraland #land #parcel #estate #mana https://t.co/28T1PppJq8"
