Datetime,sentiment
2022-05-28 17:24:09+00:00,Neutral
2022-05-28 17:23:33+00:00,Positive
2022-05-28 17:20:02+00:00,Positive
2022-05-28 17:20:00+00:00,Positive
2022-05-28 17:19:19+00:00,Neutral
2022-05-28 17:18:03+00:00,Neutral
2022-05-28 17:17:30+00:00,Neutral
2022-05-28 17:05:35+00:00,Positive
2022-05-28 17:00:04+00:00,Neutral
2022-05-28 17:00:02+00:00,Positive
2022-05-28 17:00:00+00:00,Positive
2022-05-28 16:57:03+00:00,Neutral
2022-05-28 16:45:34+00:00,Neutral
2022-05-28 16:45:34+00:00,Positive
2022-05-28 16:42:29+00:00,Neutral
2022-05-28 16:40:00+00:00,Positive
2022-05-28 16:36:37+00:00,Neutral
2022-05-28 16:36:03+00:00,Neutral
2022-05-28 16:35:15+00:00,Neutral
2022-05-28 16:33:50+00:00,Neutral
2022-05-28 16:20:02+00:00,Positive
2022-05-28 16:20:00+00:00,Positive
2022-05-28 16:10:07+00:00,Neutral
2022-05-28 16:09:45+00:00,Neutral
2022-05-28 16:05:57+00:00,Positive
2022-05-28 16:05:49+00:00,Neutral
2022-05-28 16:05:43+00:00,Neutral
2022-05-28 16:05:03+00:00,Neutral
2022-05-28 16:00:02+00:00,Positive
2022-05-28 16:00:00+00:00,Positive
2022-05-28 15:54:03+00:00,Neutral
2022-05-28 15:51:34+00:00,Neutral
2022-05-28 15:51:17+00:00,Neutral
2022-05-28 15:47:14+00:00,Neutral
2022-05-28 15:40:03+00:00,Positive
2022-05-28 15:40:00+00:00,Positive
2022-05-28 15:33:03+00:00,Neutral
2022-05-28 15:30:01+00:00,Neutral
2022-05-28 15:20:00+00:00,Positive
2022-05-28 15:19:32+00:00,Negative
2022-05-28 15:12:00+00:00,Neutral
2022-05-28 15:11:53+00:00,Positive
2022-05-28 15:00:03+00:00,Neutral
2022-05-28 15:00:02+00:00,Positive
2022-05-28 15:00:00+00:00,Positive
2022-05-28 14:59:19+00:00,Neutral
2022-05-28 14:51:03+00:00,Neutral
2022-05-28 14:40:02+00:00,Positive
2022-05-28 14:40:00+00:00,Positive
2022-05-28 14:38:32+00:00,Positive
2022-05-28 14:38:20+00:00,Neutral
2022-05-28 14:37:05+00:00,Neutral
2022-05-28 14:36:49+00:00,Positive
2022-05-28 14:30:03+00:00,Neutral
2022-05-28 14:28:05+00:00,Neutral
2022-05-28 14:24:38+00:00,Neutral
2022-05-28 14:23:47+00:00,Positive
2022-05-28 14:20:02+00:00,Positive
2022-05-28 14:20:00+00:00,Positive
2022-05-28 14:17:04+00:00,Neutral
2022-05-28 14:16:36+00:00,Positive
2022-05-28 14:14:31+00:00,Neutral
2022-05-28 14:10:50+00:00,Neutral
2022-05-28 14:10:17+00:00,Positive
2022-05-28 14:10:02+00:00,Neutral
2022-05-28 14:09:03+00:00,Neutral
2022-05-28 14:04:13+00:00,Neutral
2022-05-28 14:01:10+00:00,Neutral
2022-05-28 14:00:00+00:00,Positive
2022-05-28 13:58:57+00:00,Neutral
2022-05-28 13:55:07+00:00,Neutral
2022-05-28 13:47:43+00:00,Neutral
2022-05-28 13:44:07+00:00,Neutral
2022-05-28 13:40:01+00:00,Positive
2022-05-28 13:40:00+00:00,Positive
2022-05-28 13:36:41+00:00,Neutral
2022-05-28 13:20:00+00:00,Positive
2022-05-28 13:12:30+00:00,Positive
2022-05-28 13:06:03+00:00,Neutral
2022-05-28 13:00:04+00:00,Neutral
2022-05-28 13:00:02+00:00,Positive
2022-05-28 13:00:00+00:00,Positive
2022-05-28 12:55:37+00:00,Neutral
2022-05-28 12:50:22+00:00,Neutral
2022-05-28 12:40:02+00:00,Positive
2022-05-28 12:40:00+00:00,Positive
2022-05-28 12:34:57+00:00,Neutral
2022-05-28 12:22:28+00:00,Neutral
2022-05-28 12:20:00+00:00,Positive
2022-05-28 12:18:49+00:00,Neutral
2022-05-28 12:17:20+00:00,Neutral
2022-05-28 12:16:09+00:00,Neutral
2022-05-28 12:16:08+00:00,Positive
2022-05-28 12:00:04+00:00,Neutral
2022-05-28 12:00:00+00:00,Positive
2022-05-28 11:57:36+00:00,Neutral
2022-05-28 11:57:09+00:00,Positive
2022-05-28 11:56:43+00:00,Neutral
2022-05-28 11:40:02+00:00,Positive
2022-05-28 11:40:00+00:00,Positive
2022-05-28 11:37:41+00:00,Neutral
2022-05-28 11:35:03+00:00,Neutral
2022-05-28 11:20:02+00:00,Positive
2022-05-28 11:20:00+00:00,Positive
2022-05-28 11:18:02+00:00,Neutral
2022-05-28 11:15:44+00:00,Neutral
2022-05-28 11:13:55+00:00,Positive
2022-05-28 11:12:00+00:00,Neutral
2022-05-28 11:11:20+00:00,Neutral
2022-05-28 11:00:05+00:00,Neutral
2022-05-28 11:00:03+00:00,Neutral
2022-05-28 11:00:00+00:00,Positive
2022-05-28 10:59:30+00:00,Positive
2022-05-28 10:57:48+00:00,Positive
2022-05-28 10:57:36+00:00,Neutral
2022-05-28 10:57:09+00:00,Neutral
2022-05-28 10:55:06+00:00,Neutral
2022-05-28 10:54:51+00:00,Positive
2022-05-28 10:51:40+00:00,Neutral
2022-05-28 10:45:14+00:00,Neutral
2022-05-28 10:43:42+00:00,Negative
2022-05-28 10:40:00+00:00,Positive
2022-05-28 10:30:09+00:00,Neutral
2022-05-28 10:27:55+00:00,Neutral
2022-05-28 10:20:00+00:00,Positive
2022-05-28 10:15:17+00:00,Neutral
2022-05-28 10:12:18+00:00,Neutral
2022-05-28 10:11:36+00:00,Neutral
2022-05-28 10:10:22+00:00,Neutral
2022-05-28 10:09:39+00:00,Neutral
2022-05-28 10:01:36+00:00,Neutral
2022-05-28 10:01:32+00:00,Positive
2022-05-28 10:00:04+00:00,Neutral
2022-05-28 10:00:02+00:00,Positive
2022-05-28 10:00:00+00:00,Positive
2022-05-28 09:59:15+00:00,Neutral
2022-05-28 09:55:13+00:00,Positive
2022-05-28 09:55:02+00:00,Neutral
2022-05-28 09:49:17+00:00,Neutral
2022-05-28 09:44:26+00:00,Neutral
2022-05-28 09:42:44+00:00,Neutral
2022-05-28 09:41:08+00:00,Neutral
2022-05-28 09:40:02+00:00,Positive
2022-05-28 09:40:00+00:00,Positive
2022-05-28 09:30:00+00:00,Neutral
2022-05-28 09:28:31+00:00,Neutral
2022-05-28 09:22:01+00:00,Neutral
2022-05-28 09:20:00+00:00,Positive
2022-05-28 09:19:27+00:00,Positive
2022-05-28 09:17:42+00:00,Neutral
2022-05-28 09:12:04+00:00,Neutral
2022-05-28 09:09:24+00:00,Neutral
2022-05-28 09:02:21+00:00,Neutral
2022-05-28 09:00:04+00:00,Neutral
2022-05-28 09:00:02+00:00,Positive
2022-05-28 09:00:00+00:00,Positive
2022-05-28 08:54:40+00:00,Neutral
2022-05-28 08:50:34+00:00,Neutral
2022-05-28 08:40:00+00:00,Positive
2022-05-28 08:37:26+00:00,Neutral
2022-05-28 08:36:09+00:00,Positive
2022-05-28 08:33:03+00:00,Neutral
2022-05-28 08:20:01+00:00,Positive
2022-05-28 08:20:00+00:00,Positive
2022-05-28 08:19:08+00:00,Neutral
2022-05-28 08:16:48+00:00,Neutral
2022-05-28 08:07:47+00:00,Positive
2022-05-28 08:07:36+00:00,Neutral
2022-05-28 08:07:29+00:00,Neutral
2022-05-28 08:00:04+00:00,Neutral
2022-05-28 08:00:00+00:00,Positive
2022-05-28 07:55:17+00:00,Neutral
2022-05-28 07:47:14+00:00,Neutral
2022-05-28 07:40:00+00:00,Positive
2022-05-28 07:30:03+00:00,Neutral
2022-05-28 07:28:05+00:00,Neutral
2022-05-28 07:20:00+00:00,Positive
2022-05-28 07:11:38+00:00,Neutral
2022-05-28 07:11:00+00:00,Neutral
2022-05-28 07:02:40+00:00,Neutral
2022-05-28 07:00:05+00:00,Neutral
2022-05-28 07:00:00+00:00,Positive
2022-05-28 06:48:03+00:00,Neutral
2022-05-28 06:44:04+00:00,Neutral
2022-05-28 06:40:00+00:00,Positive
2022-05-28 06:22:25+00:00,Neutral
2022-05-28 06:20:02+00:00,Positive
2022-05-28 06:20:00+00:00,Positive
2022-05-28 06:12:43+00:00,Neutral
2022-05-28 06:11:46+00:00,Neutral
2022-05-28 06:10:02+00:00,Neutral
2022-05-28 06:06:03+00:00,Neutral
2022-05-28 06:05:15+00:00,Positive
2022-05-28 06:00:02+00:00,Positive
2022-05-28 06:00:00+00:00,Positive
2022-05-28 05:49:06+00:00,Positive
2022-05-28 05:49:02+00:00,Neutral
2022-05-28 05:45:03+00:00,Neutral
2022-05-28 05:42:44+00:00,Neutral
2022-05-28 05:40:02+00:00,Positive
2022-05-28 05:40:00+00:00,Positive
2022-05-28 05:24:03+00:00,Neutral
2022-05-28 05:20:00+00:00,Positive
2022-05-28 05:12:52+00:00,Neutral
2022-05-28 05:03:03+00:00,Neutral
2022-05-28 05:00:00+00:00,Positive
2022-05-28 04:50:24+00:00,Neutral
2022-05-28 04:44:11+00:00,Neutral
2022-05-28 04:40:02+00:00,Positive
2022-05-28 04:40:00+00:00,Positive
2022-05-28 04:21:03+00:00,Neutral
2022-05-28 04:20:02+00:00,Positive
2022-05-28 04:20:00+00:00,Positive
2022-05-28 04:16:22+00:00,Neutral
2022-05-28 04:12:19+00:00,Neutral
2022-05-28 04:00:03+00:00,Neutral
2022-05-28 04:00:02+00:00,Positive
2022-05-28 04:00:00+00:00,Positive
2022-05-28 03:52:00+00:00,Positive
2022-05-28 03:50:28+00:00,Neutral
2022-05-28 03:40:00+00:00,Positive
2022-05-28 03:37:01+00:00,Neutral
2022-05-28 03:36:32+00:00,Positive
2022-05-28 03:33:09+00:00,Neutral
2022-05-28 03:31:00+00:00,Neutral
2022-05-28 03:20:02+00:00,Positive
2022-05-28 03:20:00+00:00,Positive
2022-05-28 03:18:03+00:00,Neutral
2022-05-28 03:11:37+00:00,Neutral
2022-05-28 03:08:14+00:00,Neutral
2022-05-28 03:01:04+00:00,Neutral
2022-05-28 03:00:53+00:00,Neutral
2022-05-28 03:00:22+00:00,Positive
2022-05-28 03:00:01+00:00,Positive
2022-05-28 03:00:00+00:00,Positive
2022-05-28 02:41:15+00:00,Neutral
2022-05-28 02:40:02+00:00,Positive
2022-05-28 02:40:00+00:00,Positive
2022-05-28 02:39:53+00:00,Neutral
2022-05-28 02:32:43+00:00,Positive
2022-05-28 02:30:03+00:00,Neutral
2022-05-28 02:25:17+00:00,Neutral
2022-05-28 02:20:01+00:00,Positive
2022-05-28 02:20:00+00:00,Positive
2022-05-28 02:15:03+00:00,Neutral
2022-05-28 02:07:31+00:00,Neutral
2022-05-28 02:00:02+00:00,Positive
2022-05-28 02:00:00+00:00,Positive
2022-05-28 01:54:03+00:00,Neutral
2022-05-28 01:40:02+00:00,Positive
2022-05-28 01:40:00+00:00,Positive
2022-05-28 01:35:02+00:00,Neutral
2022-05-28 01:33:03+00:00,Neutral
2022-05-28 01:30:06+00:00,Neutral
2022-05-28 01:20:41+00:00,Neutral
2022-05-28 01:20:02+00:00,Positive
2022-05-28 01:20:00+00:00,Positive
2022-05-28 01:07:42+00:00,Positive
2022-05-28 01:00:27+00:00,Neutral
2022-05-28 01:00:04+00:00,Neutral
2022-05-28 01:00:01+00:00,Positive
2022-05-28 01:00:00+00:00,Positive
2022-05-28 00:51:03+00:00,Neutral
2022-05-28 00:44:10+00:00,Neutral
2022-05-28 00:40:28+00:00,Neutral
2022-05-28 00:40:00+00:00,Positive
2022-05-28 00:30:02+00:00,Neutral
2022-05-28 00:20:30+00:00,Neutral
2022-05-28 00:20:03+00:00,Positive
2022-05-28 00:20:00+00:00,Positive
2022-05-28 00:09:02+00:00,Neutral
2022-05-28 00:00:00+00:00,Positive
2022-05-27 23:59:06+00:00,Neutral
2022-05-27 23:59:02+00:00,Neutral
2022-05-27 23:58:05+00:00,Positive
2022-05-27 23:56:37+00:00,Neutral
2022-05-27 23:56:24+00:00,Positive
2022-05-27 23:51:39+00:00,Neutral
2022-05-27 23:48:02+00:00,Neutral
2022-05-27 23:40:00+00:00,Positive
2022-05-27 23:35:10+00:00,Neutral
2022-05-27 23:34:18+00:00,Neutral
2022-05-27 23:27:23+00:00,Neutral
2022-05-27 23:27:02+00:00,Neutral
2022-05-27 23:20:00+00:00,Positive
2022-05-27 23:06:02+00:00,Neutral
2022-05-27 23:04:00+00:00,Neutral
2022-05-27 23:00:04+00:00,Neutral
2022-05-27 23:00:02+00:00,Positive
2022-05-27 23:00:00+00:00,Positive
2022-05-27 22:52:18+00:00,Positive
2022-05-27 22:45:03+00:00,Neutral
2022-05-27 22:41:06+00:00,Neutral
2022-05-27 22:40:02+00:00,Positive
2022-05-27 22:40:00+00:00,Positive
2022-05-27 22:27:26+00:00,Neutral
2022-05-27 22:25:01+00:00,Neutral
2022-05-27 22:24:57+00:00,Neutral
2022-05-27 22:24:02+00:00,Neutral
2022-05-27 22:21:47+00:00,Neutral
2022-05-27 22:20:01+00:00,Positive
2022-05-27 22:20:00+00:00,Positive
2022-05-27 22:15:02+00:00,Neutral
2022-05-27 22:08:41+00:00,Neutral
2022-05-27 22:07:40+00:00,Neutral
2022-05-27 22:00:02+00:00,Positive
2022-05-27 22:00:00+00:00,Positive
2022-05-27 21:40:00+00:00,Positive
2022-05-27 21:28:24+00:00,Neutral
2022-05-27 21:20:02+00:00,Positive
2022-05-27 21:20:00+00:00,Positive
2022-05-27 21:15:10+00:00,Neutral
2022-05-27 21:07:34+00:00,Positive
2022-05-27 21:04:32+00:00,Neutral
2022-05-27 21:00:04+00:00,Neutral
2022-05-27 21:00:02+00:00,Positive
2022-05-27 21:00:00+00:00,Positive
2022-05-27 20:45:50+00:00,Neutral
2022-05-27 20:40:03+00:00,Positive
2022-05-27 20:40:00+00:00,Positive
2022-05-27 20:31:23+00:00,Neutral
2022-05-27 20:30:05+00:00,Neutral
2022-05-27 20:24:47+00:00,Neutral
2022-05-27 20:20:02+00:00,Positive
2022-05-27 20:20:00+00:00,Positive
2022-05-27 20:10:37+00:00,Neutral
2022-05-27 20:05:33+00:00,Positive
2022-05-27 20:00:04+00:00,Neutral
2022-05-27 20:00:02+00:00,Positive
2022-05-27 20:00:00+00:00,Positive
2022-05-27 19:57:31+00:00,Neutral
2022-05-27 19:57:01+00:00,Neutral
2022-05-27 19:40:03+00:00,Neutral
2022-05-27 19:40:00+00:00,Positive
2022-05-27 19:35:03+00:00,Neutral
2022-05-27 19:32:25+00:00,Positive
2022-05-27 19:27:37+00:00,Neutral
2022-05-27 19:20:00+00:00,Positive
2022-05-27 19:11:38+00:00,Neutral
2022-05-27 19:00:00+00:00,Positive
2022-05-27 18:58:08+00:00,Neutral
2022-05-27 18:54:17+00:00,Neutral
2022-05-27 18:54:01+00:00,Neutral
2022-05-27 18:53:23+00:00,Negative
2022-05-27 18:50:55+00:00,Neutral
2022-05-27 18:44:18+00:00,Positive
2022-05-27 18:42:19+00:00,Neutral
2022-05-27 18:40:02+00:00,Positive
2022-05-27 18:40:00+00:00,Positive
2022-05-27 18:33:01+00:00,Neutral
2022-05-27 18:24:37+00:00,Negative
2022-05-27 18:20:19+00:00,Neutral
2022-05-27 18:20:00+00:00,Positive
2022-05-27 18:17:21+00:00,Neutral
2022-05-27 18:07:13+00:00,Neutral
2022-05-27 18:00:04+00:00,Neutral
2022-05-27 18:00:00+00:00,Positive
2022-05-27 17:51:01+00:00,Neutral
2022-05-27 17:43:23+00:00,Positive
2022-05-27 17:40:00+00:00,Positive
2022-05-27 17:39:06+00:00,Positive
2022-05-27 17:30:34+00:00,Neutral
2022-05-27 17:30:01+00:00,Neutral
2022-05-27 17:22:36+00:00,Neutral
2022-05-27 17:20:02+00:00,Positive
2022-05-27 17:20:00+00:00,Positive
2022-05-27 17:18:40+00:00,Negative
2022-05-27 17:17:27+00:00,Neutral
2022-05-27 17:10:52+00:00,Neutral
2022-05-27 17:08:58+00:00,Neutral
2022-05-27 17:07:27+00:00,Neutral
2022-05-27 17:04:31+00:00,Neutral
2022-05-27 17:00:00+00:00,Positive
2022-05-27 16:58:11+00:00,Neutral
2022-05-27 16:54:50+00:00,Neutral
2022-05-27 16:54:43+00:00,Neutral
2022-05-27 16:53:39+00:00,Positive
2022-05-27 16:45:18+00:00,Neutral
2022-05-27 16:40:00+00:00,Positive
2022-05-27 16:33:57+00:00,Neutral
2022-05-27 16:32:32+00:00,Neutral
2022-05-27 16:31:27+00:00,Neutral
2022-05-27 16:30:52+00:00,Neutral
2022-05-27 16:27:01+00:00,Neutral
2022-05-27 16:26:57+00:00,Neutral
2022-05-27 16:26:43+00:00,Positive
2022-05-27 16:20:00+00:00,Positive
2022-05-27 16:18:50+00:00,Neutral
2022-05-27 16:17:16+00:00,Positive
2022-05-27 16:14:09+00:00,Neutral
2022-05-27 16:13:14+00:00,Neutral
2022-05-27 16:12:44+00:00,Neutral
2022-05-27 16:05:36+00:00,Neutral
2022-05-27 16:00:27+00:00,Neutral
2022-05-27 16:00:13+00:00,Neutral
2022-05-27 16:00:02+00:00,Positive
2022-05-27 16:00:00+00:00,Positive
2022-05-27 15:57:37+00:00,Neutral
2022-05-27 15:55:01+00:00,Neutral
2022-05-27 15:54:30+00:00,Neutral
2022-05-27 15:45:28+00:00,Neutral
2022-05-27 15:45:03+00:00,Neutral
2022-05-27 15:41:38+00:00,Neutral
2022-05-27 15:40:02+00:00,Positive
2022-05-27 15:40:00+00:00,Positive
2022-05-27 15:35:01+00:00,Neutral
2022-05-27 15:33:33+00:00,Positive
2022-05-27 15:32:56+00:00,Neutral
2022-05-27 15:28:09+00:00,Neutral
2022-05-27 15:24:03+00:00,Neutral
2022-05-27 15:20:00+00:00,Positive
2022-05-27 15:14:56+00:00,Neutral
2022-05-27 15:11:31+00:00,Neutral
2022-05-27 15:02:16+00:00,Neutral
2022-05-27 15:00:59+00:00,Neutral
2022-05-27 15:00:02+00:00,Positive
2022-05-27 15:00:00+00:00,Positive
2022-05-27 14:57:37+00:00,Positive
2022-05-27 14:55:28+00:00,Neutral
2022-05-27 14:54:44+00:00,Positive
2022-05-27 14:53:17+00:00,Neutral
2022-05-27 14:46:16+00:00,Neutral
2022-05-27 14:44:26+00:00,Neutral
2022-05-27 14:42:26+00:00,Neutral
2022-05-27 14:42:02+00:00,Neutral
2022-05-27 14:40:25+00:00,Neutral
2022-05-27 14:40:02+00:00,Positive
2022-05-27 14:40:00+00:00,Positive
2022-05-27 14:39:23+00:00,Positive
2022-05-27 14:38:02+00:00,Neutral
2022-05-27 14:34:03+00:00,Neutral
2022-05-27 14:28:14+00:00,Neutral
2022-05-27 14:22:52+00:00,Neutral
2022-05-27 14:22:46+00:00,Positive
2022-05-27 14:21:40+00:00,Neutral
2022-05-27 14:20:00+00:00,Positive
2022-05-27 14:19:33+00:00,Neutral
2022-05-27 14:13:50+00:00,Neutral
2022-05-27 14:01:24+00:00,Neutral
2022-05-27 14:00:48+00:00,Neutral
2022-05-27 14:00:02+00:00,Positive
2022-05-27 14:00:00+00:00,Positive
2022-05-27 13:58:14+00:00,Neutral
2022-05-27 13:57:10+00:00,Neutral
2022-05-27 13:56:29+00:00,Neutral
2022-05-27 13:51:05+00:00,Neutral
2022-05-27 13:45:56+00:00,Neutral
2022-05-27 13:45:10+00:00,Neutral
2022-05-27 13:43:14+00:00,Neutral
2022-05-27 13:43:10+00:00,Neutral
2022-05-27 13:40:02+00:00,Positive
2022-05-27 13:40:00+00:00,Positive
2022-05-27 13:39:03+00:00,Neutral
2022-05-27 13:35:14+00:00,Neutral
2022-05-27 13:33:28+00:00,Positive
2022-05-27 13:24:34+00:00,Neutral
2022-05-27 13:22:56+00:00,Neutral
2022-05-27 13:20:09+00:00,Neutral
2022-05-27 13:20:02+00:00,Positive
2022-05-27 13:20:00+00:00,Positive
2022-05-27 13:18:03+00:00,Neutral
2022-05-27 13:15:24+00:00,Neutral
2022-05-27 13:14:51+00:00,Neutral
2022-05-27 13:14:04+00:00,Neutral
2022-05-27 13:10:32+00:00,Neutral
2022-05-27 13:10:03+00:00,Neutral
2022-05-27 13:08:08+00:00,Neutral
2022-05-27 13:04:43+00:00,Neutral
2022-05-27 13:04:22+00:00,Neutral
2022-05-27 13:03:49+00:00,Neutral
2022-05-27 13:00:02+00:00,Positive
2022-05-27 13:00:00+00:00,Positive
2022-05-27 12:57:02+00:00,Neutral
2022-05-27 12:54:39+00:00,Neutral
2022-05-27 12:40:02+00:00,Positive
2022-05-27 12:40:00+00:00,Positive
2022-05-27 12:39:36+00:00,Neutral
2022-05-27 12:38:42+00:00,Neutral
2022-05-27 12:36:31+00:00,Neutral
2022-05-27 12:36:03+00:00,Neutral
2022-05-27 12:35:41+00:00,Positive
2022-05-27 12:35:00+00:00,Neutral
2022-05-27 12:28:24+00:00,Neutral
2022-05-27 12:20:02+00:00,Positive
2022-05-27 12:20:00+00:00,Positive
2022-05-27 12:19:43+00:00,Neutral
2022-05-27 12:16:09+00:00,Neutral
2022-05-27 12:12:43+00:00,Neutral
2022-05-27 12:09:03+00:00,Neutral
2022-05-27 12:00:03+00:00,Neutral
2022-05-27 12:00:02+00:00,Positive
2022-05-27 12:00:00+00:00,Positive
2022-05-27 11:55:34+00:00,Neutral
2022-05-27 11:54:02+00:00,Neutral
2022-05-27 11:52:22+00:00,Neutral
2022-05-27 11:48:59+00:00,Neutral
2022-05-27 11:48:33+00:00,Neutral
2022-05-27 11:45:45+00:00,Neutral
2022-05-27 11:44:15+00:00,Neutral
2022-05-27 11:42:25+00:00,Neutral
2022-05-27 11:41:18+00:00,Neutral
2022-05-27 11:40:02+00:00,Positive
2022-05-27 11:40:00+00:00,Positive
2022-05-27 11:33:03+00:00,Neutral
2022-05-27 11:30:40+00:00,Neutral
2022-05-27 11:21:21+00:00,Neutral
2022-05-27 11:20:00+00:00,Positive
2022-05-27 11:16:47+00:00,Neutral
2022-05-27 11:12:02+00:00,Neutral
2022-05-27 11:10:50+00:00,Neutral
2022-05-27 11:10:32+00:00,Neutral
2022-05-27 11:09:34+00:00,Neutral
2022-05-27 11:05:16+00:00,Neutral
2022-05-27 11:05:07+00:00,Neutral
2022-05-27 11:04:12+00:00,Positive
2022-05-27 11:00:02+00:00,Positive
2022-05-27 11:00:00+00:00,Positive
2022-05-27 10:59:43+00:00,Neutral
2022-05-27 10:58:55+00:00,Neutral
2022-05-27 10:51:02+00:00,Neutral
2022-05-27 10:42:35+00:00,Neutral
2022-05-27 10:42:34+00:00,Positive
2022-05-27 10:42:06+00:00,Neutral
2022-05-27 10:40:00+00:00,Positive
2022-05-27 10:39:10+00:00,Neutral
2022-05-27 10:33:23+00:00,Positive
2022-05-27 10:33:13+00:00,Neutral
2022-05-27 10:30:02+00:00,Neutral
2022-05-27 10:28:56+00:00,Neutral
2022-05-27 10:20:02+00:00,Positive
2022-05-27 10:20:00+00:00,Positive
2022-05-27 10:19:56+00:00,Neutral
2022-05-27 10:19:54+00:00,Positive
2022-05-27 10:09:02+00:00,Neutral
2022-05-27 10:06:20+00:00,Neutral
2022-05-27 10:00:04+00:00,Neutral
2022-05-27 10:00:00+00:00,Positive
2022-05-27 09:57:01+00:00,Neutral
2022-05-27 09:53:19+00:00,Neutral
2022-05-27 09:40:02+00:00,Positive
2022-05-27 09:40:00+00:00,Positive
2022-05-27 09:37:56+00:00,Neutral
2022-05-27 09:32:59+00:00,Neutral
2022-05-27 09:31:23+00:00,Positive
2022-05-27 09:29:28+00:00,Neutral
2022-05-27 09:28:50+00:00,Neutral
2022-05-27 09:27:02+00:00,Neutral
2022-05-27 09:24:04+00:00,Neutral
2022-05-27 09:22:00+00:00,Neutral
2022-05-27 09:20:01+00:00,Positive
2022-05-27 09:20:00+00:00,Positive
2022-05-27 09:18:08+00:00,Neutral
2022-05-27 09:07:35+00:00,Neutral
2022-05-27 09:06:02+00:00,Neutral
2022-05-27 09:00:02+00:00,Positive
2022-05-27 09:00:00+00:00,Positive
2022-05-27 08:57:16+00:00,Neutral
2022-05-27 08:46:55+00:00,Neutral
2022-05-27 08:40:00+00:00,Positive
2022-05-27 08:35:42+00:00,Neutral
2022-05-27 08:25:50+00:00,Neutral
2022-05-27 08:20:01+00:00,Positive
2022-05-27 08:20:00+00:00,Positive
2022-05-27 08:19:12+00:00,Neutral
2022-05-27 08:09:31+00:00,Neutral
2022-05-27 08:03:39+00:00,Neutral
2022-05-27 08:03:02+00:00,Neutral
2022-05-27 08:02:40+00:00,Neutral
2022-05-27 08:02:17+00:00,Neutral
2022-05-27 08:01:13+00:00,Neutral
2022-05-27 08:00:21+00:00,Neutral
2022-05-27 08:00:02+00:00,Positive
2022-05-27 08:00:00+00:00,Positive
2022-05-27 07:42:16+00:00,Positive
2022-05-27 07:42:13+00:00,Neutral
2022-05-27 07:42:05+00:00,Neutral
2022-05-27 07:42:02+00:00,Neutral
2022-05-27 07:40:32+00:00,Neutral
2022-05-27 07:40:02+00:00,Positive
2022-05-27 07:40:00+00:00,Positive
2022-05-27 07:33:34+00:00,Neutral
2022-05-27 07:28:30+00:00,Neutral
2022-05-27 07:27:13+00:00,Positive
2022-05-27 07:21:03+00:00,Neutral
2022-05-27 07:20:00+00:00,Positive
2022-05-27 07:11:37+00:00,Neutral
2022-05-27 07:09:45+00:00,Neutral
2022-05-27 07:06:12+00:00,Neutral
2022-05-27 07:01:42+00:00,Neutral
2022-05-27 07:00:05+00:00,Neutral
2022-05-27 07:00:00+00:00,Positive
2022-05-27 06:47:55+00:00,Neutral
2022-05-27 06:40:00+00:00,Positive
2022-05-27 06:39:44+00:00,Neutral
2022-05-27 06:39:02+00:00,Neutral
2022-05-27 06:21:24+00:00,Neutral
2022-05-27 06:20:20+00:00,Neutral
2022-05-27 06:20:00+00:00,Positive
2022-05-27 06:18:02+00:00,Neutral
2022-05-27 06:16:33+00:00,Neutral
2022-05-27 06:15:00+00:00,Neutral
2022-05-27 06:04:39+00:00,Neutral
2022-05-27 06:00:00+00:00,Positive
2022-05-27 05:57:01+00:00,Neutral
2022-05-27 05:52:45+00:00,Neutral
2022-05-27 05:45:21+00:00,Neutral
2022-05-27 05:40:19+00:00,Neutral
2022-05-27 05:40:00+00:00,Positive
2022-05-27 05:37:14+00:00,Neutral
2022-05-27 05:36:01+00:00,Neutral
2022-05-27 05:20:59+00:00,Neutral
2022-05-27 05:20:02+00:00,Positive
2022-05-27 05:20:00+00:00,Positive
2022-05-27 05:19:48+00:00,Neutral
2022-05-27 05:07:00+00:00,Neutral
2022-05-27 05:02:46+00:00,Neutral
2022-05-27 05:01:04+00:00,Neutral
2022-05-27 05:00:00+00:00,Positive
2022-05-27 04:57:39+00:00,Negative
2022-05-27 04:54:01+00:00,Neutral
2022-05-27 04:53:37+00:00,Neutral
2022-05-27 04:45:40+00:00,Neutral
2022-05-27 04:40:00+00:00,Positive
2022-05-27 04:39:06+00:00,Neutral
2022-05-27 04:36:51+00:00,Negative
2022-05-27 04:33:03+00:00,Neutral
2022-05-27 04:29:43+00:00,Positive
2022-05-27 04:20:02+00:00,Positive
2022-05-27 04:20:00+00:00,Positive
2022-05-27 04:00:04+00:00,Neutral
2022-05-27 04:00:02+00:00,Positive
2022-05-27 04:00:00+00:00,Positive
2022-05-27 03:51:03+00:00,Neutral
2022-05-27 03:40:02+00:00,Positive
2022-05-27 03:40:00+00:00,Positive
2022-05-27 03:31:49+00:00,Neutral
2022-05-27 03:31:06+00:00,Neutral
2022-05-27 03:30:13+00:00,Neutral
2022-05-27 03:30:03+00:00,Neutral
2022-05-27 03:30:03+00:00,Neutral
2022-05-27 03:20:37+00:00,Negative
2022-05-27 03:20:01+00:00,Positive
2022-05-27 03:20:00+00:00,Positive
2022-05-27 03:11:38+00:00,Neutral
2022-05-27 03:00:06+00:00,Neutral
2022-05-27 03:00:00+00:00,Positive
2022-05-27 02:48:02+00:00,Neutral
